id,sentence,subject_entity,object_entity,label,source
6479,"S20 울트라 후면 카메라는 1억800만 화소 1/1.33인치 삼성전자 시스템 LSI 이소셀 브라이트 S5KHM1 센서, 삼성전자 시스템 LSI 이소셀 패스트 SAK2L3 센서 120도 화소 소니반도체 080으로 구성된 광각 카메라다.","{'word': '삼성전자', 'start_idx': 35, 'end_idx': 38, 'type': 'ORG'}","{'word': 'LSI', 'start_idx': 44, 'end_idx': 46, 'type': 'POH'}",org:product,wikipedia
6480,"기젤라의 아버지 헤르만은 오토 1세의 적 류돌프의 외손자이며, 콘라트 2세의 8촌이며, 콘라트 1세의 딸 류가트의 증손자이기도 하다.","{'word': '콘라트 2세', 'start_idx': 35, 'end_idx': 40, 'type': 'PER'}","{'word': '기젤라', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",per:other_family,wikipedia
6481,"9월 21일, 페트리나 마을도 SAO 크라이나와 유고 인민군에 의해 점령되었고 크로아티아는 쿠파 강 남쪽 해안의 모든 중요한 교두보를 잃었습니다.","{'word': 'SAO 크라이나', 'start_idx': 17, 'end_idx': 24, 'type': 'ORG'}","{'word': '크로아티아', 'start_idx': 44, 'end_idx': 48, 'type': 'LOC'}",no_relation,wikipedia
6482,"그러나, 그는 보급로가 차단될 것이라는 이세적의 제안을 받아들여 안시성을 공격하기 시작했다. 고구려 중앙정부는 고연수·고혜진의 지휘 아래 말갈군 등 15만 명의 군사를 파견해 안시성을 구출했으나 당 운영에 관여하다 항전 끝에 항복했다.","{'word': '고혜진', 'start_idx': 66, 'end_idx': 68, 'type': 'PER'}","{'word': '고구려', 'start_idx': 52, 'end_idx': 54, 'type': 'DAT'}",per:origin,wikipedia
6483,카피츄로 활동 중인 추대엽은 2002년 MBC 13기 공채 개그맨으로 데뷔해 MBC 개그야 웃으며 코미디에 빠졌다.,"{'word': '추대엽', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}","{'word': '2002년', 'start_idx': 16, 'end_idx': 20, 'type': 'DAT'}",no_relation,wikitree
6485,진옥성(1837-1862)은 청나라에 발발한 태평천국의 지도자 중 한 명으로 영왕에 봉해졌다.,"{'word': '태평천국', 'start_idx': 25, 'end_idx': 28, 'type': 'ORG'}","{'word': '청나라', 'start_idx': 16, 'end_idx': 18, 'type': 'DAT'}",org:place_of_headquarters,wikipedia
6486,"밀라노 중심의 시살피나 공화국은 1802년 나폴레옹이 초대 대통령으로 취임했을 때 이탈리아 공화국으로 이름을 바꿨고, 1805년 나폴레옹이 황제로 즉위하면서 다시 이탈리아 왕국이 되었다.","{'word': '이탈리아 공화국', 'start_idx': 46, 'end_idx': 53, 'type': 'ORG'}","{'word': '밀라노', 'start_idx': 0, 'end_idx': 2, 'type': 'LOC'}",no_relation,wikipedia
6495,"줄다리기를 한 후, 1527년, 헨리 8세는 앤 불린에 대한 애정과 어린 여성과 결혼하여 아들을 가지려는 열망 때문에 더 이상 아이를 가질 수 없었던 캐서린과 결혼한 후 앤과 재혼하기로 결심했습니다.","{'word': '앤 불린', 'start_idx': 25, 'end_idx': 28, 'type': 'PER'}","{'word': '헨리 8세', 'start_idx': 18, 'end_idx': 22, 'type': 'PER'}",per:spouse,wikipedia
6503,"또한, 고대에는 천황의 자리가 이렇게 공석이 된 것을 볼 수 있는데, 덴지 천황은 물론 덴무 천황이나 지토 천황도 ""통제""라고 말하며 즉시 예식을 거행하지 않았다.","{'word': '덴무 천황', 'start_idx': 49, 'end_idx': 53, 'type': 'PER'}","{'word': '지토 천황', 'start_idx': 57, 'end_idx': 61, 'type': 'PER'}",no_relation,wikipedia
6504,가수 타블로는 2009년에 배우 강혜정과 결혼하여 하루 동안 딸을 낳았다.,"{'word': '강혜정', 'start_idx': 18, 'end_idx': 20, 'type': 'PER'}","{'word': '타블로', 'start_idx': 3, 'end_idx': 5, 'type': 'PER'}",per:spouse,wikitree
6505,이탈리아 대표팀에서 공격수로 뛰었던 크리스티안 비에리는 2002년 월드컵에 대한 불만을 숨기지 않았다.,"{'word': '크리스티안 비에리', 'start_idx': 20, 'end_idx': 28, 'type': 'PER'}","{'word': '공격수', 'start_idx': 11, 'end_idx': 13, 'type': 'POH'}",per:title,wikitree
6508,신안군(군수 박우량)은 지난해 말 국제보호종인 황새 1마리가 신안 압해도를 방문해 올해 3월 초까지 머물다가 최근 북상했다고 밝혔다.,"{'word': '신안군', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '박우량', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",org:top_members/employees,wikitree
6509,한국 여자 복싱 선수인 임애지(21한국체대)가 한국 여자 복싱 사상 처음으로 올림픽 결승전에서 우승했다.,"{'word': '임애지', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}","{'word': '한국체대', 'start_idx': 19, 'end_idx': 22, 'type': 'ORG'}",per:schools_attended,wikitree
6510,"투니버스팬의 목소리는 이정구가 호머 심슨, 마지 심슨, 정선혜가 바트 심슨, 이용신이 맡았다.","{'word': '호머 심슨', 'start_idx': 17, 'end_idx': 21, 'type': 'PER'}","{'word': '투니버스', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}",no_relation,wikipedia
6511,"당시 생방송 투표를 통해 베스트 11에 선정된 후 워너원으로 데뷔한 멤버는 강다니엘, 박지훈, 이대휘, 김재환, 옹성우, 박우진, 라이관린, 윤지성, 황민현, 배진영, 그리고 하였다.","{'word': '강다니엘', 'start_idx': 42, 'end_idx': 45, 'type': 'PER'}","{'word': '워너원', 'start_idx': 28, 'end_idx': 30, 'type': 'PER'}",per:employee_of,wikitree
6512,이후 메이지 정부가 일본 제국을 수립하고 에도 막부의 잔여 세력이 보신 전쟁을 일으켜 정권을 잡으려 했으나 에조 공화국에서 하코다테 전쟁에서 패하면서 완전히 사라졌다.,"{'word': '에조 공화국', 'start_idx': 60, 'end_idx': 65, 'type': 'ORG'}","{'word': '일본 제국', 'start_idx': 11, 'end_idx': 15, 'type': 'ORG'}",no_relation,wikipedia
6520,"베이징올림픽에서 국제야구연맹(IBAF)은 10회말까지 경기가 없을 경우 11회부터 2명의 주자를 1, 2루로 보내 경기 시간을 단축하도록 했다.","{'word': '국제야구연맹', 'start_idx': 9, 'end_idx': 14, 'type': 'ORG'}","{'word': 'IBAF', 'start_idx': 16, 'end_idx': 19, 'type': 'ORG'}",org:alternate_names,wikipedia
6522,"완도군(군수 신우철)은 기초생활수급자의 주거환경 및 삶의 질 향상을 위한 '2019 주거급여수리' 사업을 추진해 경고 81가구, 정비 68가구, 정비 43가구 등 총 192가구의 보수사업을 완료했다.","{'word': '완도군', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '신우철', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",org:top_members/employees,wikitree
6524,"박원순 서울시장은 이날 박남춘 인천시장, 김희겸 경기도 행정1부지사, 이성 구로구청장이 참석한 가운데 콜센터 대책을 논의하기 위한 화상회의에서 가장 큰 현안은 서울, 경기, 인천이라고 말했다.","{'word': '김희겸', 'start_idx': 23, 'end_idx': 25, 'type': 'PER'}","{'word': '경기도 행정1부지사', 'start_idx': 27, 'end_idx': 36, 'type': 'LOC'}",per:title,wikitree
6535,권순형(1986년 6월 16일 ~ )은 대한민국의 축구 선수이다.,"{'word': '권순형', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '대한민국', 'start_idx': 22, 'end_idx': 25, 'type': 'LOC'}",per:place_of_residence,wikipedia
6539,1994년 형 바젤이 교통사고로 사망한 뒤 시리아군에 입대해 다마스쿠스 북부의 홈즈 사관학교에 입학한 뒤 다마스쿠스의 티슈린 군사병원에서 안과 전문의로 일했다.,"{'word': '시리아', 'start_idx': 24, 'end_idx': 26, 'type': 'ORG'}","{'word': '다마스쿠스', 'start_idx': 34, 'end_idx': 38, 'type': 'LOC'}",no_relation,wikipedia
6541,류큐국은 1429년 제2대 쇼하시왕에 의해 삼산이 통일되면서 세워졌다.,"{'word': '류큐국', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '1429년', 'start_idx': 5, 'end_idx': 9, 'type': 'DAT'}",org:founded,wikipedia
6542,카를 5세와 그의 후계자 펠리페 2세는 개신교를 로마 가톨릭 교회의 이단으로 보고 개신교 교파가 확산되자 이를 탄압하려고 했다.,"{'word': '카를 5세', 'start_idx': 0, 'end_idx': 4, 'type': 'PER'}","{'word': '펠리페 2세', 'start_idx': 14, 'end_idx': 19, 'type': 'PER'}",per:children,wikipedia
6546,2016년 민주당 대표로 출마해 20대 총선에서 비례대표 2번으로 출마했으나 낙선했다.,"{'word': '민주당', 'start_idx': 6, 'end_idx': 8, 'type': 'ORG'}","{'word': '2016년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",no_relation,wikipedia
6547,"히라노 게이치(, 1979년 4월 7일 ~ )는 일본의 전 프로 야구 선수이자, 현재 센트럴 리그 한신 타이거스의 내야 수비 주루 코치이다.","{'word': '한신 타이거스', 'start_idx': 55, 'end_idx': 61, 'type': 'ORG'}","{'word': '센트럴 리그', 'start_idx': 48, 'end_idx': 53, 'type': 'ORG'}",org:member_of,wikipedia
6548,앞서 지난 7일 각종 온라인 커뮤니티에는 하와이행 비행기에 탑승한 장동건 고소영을 목격했다는 글이 올라왔다.,"{'word': '장동건', 'start_idx': 37, 'end_idx': 39, 'type': 'PER'}","{'word': '고소영', 'start_idx': 41, 'end_idx': 43, 'type': 'PER'}",per:spouse,wikitree
6549,"김연철 통일부 장관은 축사에서 ""우리는 지금까지 북한 대학원이 해왔던 것처럼 경남대 극동연구소가 앞으로 이 위기를 극복할 수 있는 지혜를 주기를 기대한다""고 말했다.","{'word': '통일부', 'start_idx': 4, 'end_idx': 6, 'type': 'ORG'}","{'word': '김연철', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",org:top_members/employees,wikitree
6557,고흥군(군수 송귀근)은 겨울방학 동안 대학생들에게 행정업무를 직접 체험할 수 있는 기회를 제공하기 위해 내년 1월 2일까지 대학생 행정인턴 30명을 모집한다고 밝혔다.,"{'word': '고흥군', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '송귀근', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",org:top_members/employees,wikitree
6562,국회 보건복지위원회 김광수(전북 전주시 갑·민주평화당) 의원이 27일 제30회 '민원상담의 날'을 열었다.,"{'word': '김광수', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}","{'word': '전북 전주시 갑', 'start_idx': 15, 'end_idx': 22, 'type': 'LOC'}",per:employee_of,wikitree
6564,양준일은 베트남 전쟁 당시인 1969년 8월 19일 베트남 사이공(현 호치민)에서 태어났다.,"{'word': '양준일', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1969년 8월 19일', 'start_idx': 16, 'end_idx': 27, 'type': 'DAT'}",per:date_of_birth,wikipedia
6565,"히시지마 요시테루( , 1847년 10월 11일 ~ 1927년 3월 14일)는 일본 제국 육군의 군인이다.","{'word': '히시지마 요시테루', 'start_idx': 0, 'end_idx': 8, 'type': 'PER'}","{'word': '일본 제국', 'start_idx': 44, 'end_idx': 48, 'type': 'ORG'}",per:origin,wikipedia
6571,아라곤 왕국의 페르난도 2세와 카스티야 왕국의 이사벨 1세의 결혼으로 왕국이 된 스페인은 교황 식스토 4세에게 종교 재판을 열 권리를 달라고 청원했고 스페인 종교 재판을 시작했다.,"{'word': '이사벨 1세', 'start_idx': 26, 'end_idx': 31, 'type': 'PER'}","{'word': '페르난도 2세', 'start_idx': 8, 'end_idx': 14, 'type': 'PER'}",per:spouse,wikipedia
6573,"SAT 항공은 러시아 사할린에 본사를 둔 항공사로 1992년부터 2013년까지 4개국에서 14개의 주요 도시를 운영하고 있다. 한국, 일본, 중화인민공화국, 러시아.","{'word': 'SAT 항공', 'start_idx': 0, 'end_idx': 5, 'type': 'ORG'}","{'word': '1992년', 'start_idx': 28, 'end_idx': 32, 'type': 'DAT'}",org:founded,wikipedia
6575,광주여대(총장 이선재) 취업지원 및 대학일자리센터가 13일 '2019 창업 및 발명품 공모전'을 개최했다고 15일 밝혔다.,"{'word': '광주여대', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '이선재', 'start_idx': 8, 'end_idx': 10, 'type': 'PER'}",org:top_members/employees,wikitree
6576,이때 두 사람이 앉아 있는 테이블 가운데 강다솜 아나운서의 소장품인 작은 소녀상이 있었다.,"{'word': '강다솜', 'start_idx': 23, 'end_idx': 25, 'type': 'PER'}","{'word': '아나운서', 'start_idx': 27, 'end_idx': 30, 'type': 'POH'}",per:title,wikitree
6577,이서진의 뉴욕에서는 이서진이 방송인 샘 오취리 새뮤얼을 안다는 뉴욕 택시기사와 이야기를 나누는 장면이 나왔다.,"{'word': '샘 오취리', 'start_idx': 20, 'end_idx': 24, 'type': 'PER'}","{'word': '방송인', 'start_idx': 16, 'end_idx': 18, 'type': 'POH'}",per:title,wikitree
6579,이부진과 임우재는 1996년에 결혼했다.,"{'word': '임우재', 'start_idx': 5, 'end_idx': 7, 'type': 'PER'}","{'word': '이부진', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",per:spouse,wikitree
6581,1997년 12월 7일 샌프란시스코 자이언츠와 1년 계약을 맺은 345만 달러는 허사이저다.,"{'word': '샌프란시스코 자이언츠', 'start_idx': 13, 'end_idx': 23, 'type': 'ORG'}","{'word': '1997', 'start_idx': 0, 'end_idx': 3, 'type': 'DAT'}",no_relation,wikipedia
6585,"장제원 자유한국당 의원의 아들이자 래퍼인 장용준(가명 노엘)씨가 음주운전으로 경찰에 적발돼 ""반성하며 살겠다""고 사과했다.","{'word': '장제원', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '자유한국당', 'start_idx': 4, 'end_idx': 8, 'type': 'ORG'}",per:employee_of,wikitree
6587,경남대학교(총장 박재규)가 14일(화)부터 20일(월)까지 6박 7일간 라오스에서 '제8회 희망나눔 겨울 해외봉사활동'을 진행했다.,"{'word': '경남대학교', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '박재규', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}",org:top_members/employees,wikitree
6589,한때 공산주의자였던 조봉암은 화요일 공산주의의 4대 다수와 폭력에 맞서 민족주의로 전향하여 자본주의와 공산주의 독재정권에 반대하는 민주사회당인 진보당을 창당했다.,"{'word': '조봉암', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}","{'word': '민족주의', 'start_idx': 40, 'end_idx': 43, 'type': 'POH'}",no_relation,wikipedia
6590,"2005년 1월, 람은 오른발이 골절되어 4개월 동안 아웃되었고 FC 샬케 04와의 경기에서 겨우 복귀하였다.","{'word': 'FC 샬케 04', 'start_idx': 36, 'end_idx': 43, 'type': 'ORG'}","{'word': '2005', 'start_idx': 0, 'end_idx': 3, 'type': 'DAT'}",no_relation,wikipedia
6603,유인봉(1989년 2월 16일 ~ )은 한국의 스타크래프트 프로게이머이다.,"{'word': '유인봉', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1989년 2월 16일', 'start_idx': 4, 'end_idx': 15, 'type': 'DAT'}",per:date_of_birth,wikipedia
6605,조용원(1966년 9월 27일 ~ )은 한국의 배우이자 사업가이다.,"{'word': '조용원', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1966년 9월 27일', 'start_idx': 4, 'end_idx': 15, 'type': 'DAT'}",per:date_of_birth,wikipedia
6606,심재철 자유한국당 보좌진이 정부의 업무추진비를 공개하면서 정부의 민간 예산 정보가 무단으로 유출됐다는 의혹이 제기됐다.,"{'word': '심재철', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '자유한국당', 'start_idx': 4, 'end_idx': 8, 'type': 'ORG'}",per:employee_of,wikipedia
6607,파주시는 11월 한국교육방송공사 EBS와 업무협약을 통해 어린이 문화체험공간(가칭)인 운정EBS공원으로 조성하고 연풍리 도시재생사업에 연풍EBS도로를 시행하기로 했다.,"{'word': '한국교육방송공사', 'start_idx': 9, 'end_idx': 16, 'type': 'ORG'}","{'word': 'EBS', 'start_idx': 18, 'end_idx': 20, 'type': 'ORG'}",org:alternate_names,wikitree
6608,"25일 설인아(방예린)는 자신의 인스타그램에 ""13일 마지막에 줄리를 발견했다""는 장문의 글을 올렸다.","{'word': '설인아', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '방예린', 'start_idx': 8, 'end_idx': 10, 'type': 'PER'}",per:alternate_names,wikitree
6611,동서대학교(총장 장제국)는 교육부와 법무부가 주관하는 2019년 교육국제화 역량인증대학으로 선정돼 외국인 유학생 유치 및 관리 평가기준을 충족했다고 17일 밝혔다.,"{'word': '동서대학교', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '장제국', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}",org:top_members/employees,wikitree
6617,"1931년, 캐나다의 조폐국의 기능이 캐나다 정부에 이전되었을 때, 왕립 조폐국의 오타와 지부의 이름도 왕립 캐나다 조폐국으로 바뀌었다.","{'word': '캐나다', 'start_idx': 7, 'end_idx': 9, 'type': 'ORG'}","{'word': '오타와', 'start_idx': 46, 'end_idx': 48, 'type': 'LOC'}",org:members,wikipedia
6620,그는 벨기에 주필러 리그의 스탕다르 리에주에게 스카우트되기 전에 브라질의 2부 리그인 삼파이우 코레아에서 뛰었다.,"{'word': '스탕다르 리에주', 'start_idx': 15, 'end_idx': 22, 'type': 'ORG'}","{'word': '주필러 리그', 'start_idx': 7, 'end_idx': 12, 'type': 'ORG'}",org:member_of,wikipedia
